ID,Date,Tweet,Reply_count,Retweet_count,Like_count
1304473047110475776,2020-09-11 17:33:05+00:00,"This year, we mark the anniversary of 9/11 in the midst of another crisis that compels us to summon the best of the American people in the face of unconscionable, inconceivable loss — a crisis that has already taken nearly 200,000 Americans.",81,619,2497
1304473044916875264,2020-09-11 17:33:04+00:00,"Nineteen years ago, our nation was tested by an unspeakable act of cowardice and hate. Nearly 3,000 lives were cut short: a once-unthinkable toll which tore open the hearts of Americans in every corner of the country. https://t.co/6rAF0dAd1Y",1257,5836,25329
1304450463920779264,2020-09-11 16:03:20+00:00,"As a nation, we must never forget those we lost on 9/11 and the incredible bravery of our first responders. Though the wounds of that day will never fully heal, the spirit of Americans recovered as it always does — unbowed by the efforts of those who strike against it. https://t.co/Ogn7Sbvq1Q",2435,8463,41803
1304219355404791808,2020-09-11 00:45:00+00:00,Donald Trump said he wanted to be a cheerleader for the country. We didn't need a cheerleader. We needed a president.,15270,31474,222107
1304209289456672768,2020-09-11 00:05:00+00:00,"More than 1,000 people died from COVID yesterday.

@realDonaldTrump watched eight hours of TV.

If I’m president, you might not always agree with me. But I promise you I will always show up and fight for you. https://t.co/HvVJLS83TZ",5974,30991,85798
1304171037240619008,2020-09-10 21:33:00+00:00,"Donald Trump is holding a rally in Michigan today—while also refusing to fully fund their National Guard.

These are frontline workers against COVID-19, responsible for testing and distributing food and medical supplies.

Michiganders need a pandemic response—not a pep rally. https://t.co/UkEqVv9zXe",2382,9932,28644
1304158957687263235,2020-09-10 20:45:00+00:00,Do your part. Wear a mask. https://t.co/pdnEecS49Q,15533,23548,130328
1304147637201854464,2020-09-10 20:00:01+00:00,"Make no mistake: Climate change is already here — and we’re witnessing its devastating effects every single day. 

We have to get President Trump out of the White House and treat this crisis like the existential threat that it is. https://t.co/NXzkpaRVsY",3614,6888,23844
1304130016955990017,2020-09-10 18:50:00+00:00,"To everyone struggling right now, I want you to know that you are not alone. You’re seen, you’re heard, and you’re loved. 

If you need help, please don’t hesitate to visit https://t.co/tPKtlFFCIY. 

Better days lie ahead, I promise. #WorldSuicidePreventionDay",1479,6241,23615
1304114917352456192,2020-09-10 17:50:00+00:00,"The images coming out of California, Oregon, Washington, and other Western states are truly horrifying. If you’re in an impacted area, please heed the warnings from your local authorities and stay safe. Jill and I are keeping you all in our prayers. https://t.co/39vcORJEBX",2200,7233,37388
1304096798060019713,2020-09-10 16:38:00+00:00,How many more people have to suffer because of President Trump's lies? https://t.co/m2spzGCKgd,3825,17075,47021
1304085725009248256,2020-09-10 15:54:00+00:00,Donald Trump said he didn't want to tell the truth and create a panic. So he did nothing and created a disaster.,17745,73165,330840
1304051499358662656,2020-09-10 13:38:00+00:00,"I got to meet Lou Brock back in March. I joked that I had really just come to St. Louis to see him—and let me tell you, our meeting was a real highlight. Lou was a true legend and a man of integrity. Jill and I are keeping his loved ones in our prayers during this difficult time. https://t.co/ZStoBAnk7V",919,2628,18492
1303867788759568384,2020-09-10 01:28:00+00:00,"Donald Trump knew that COVID-19 was dangerous. He knew it was deadly. And he purposely downplayed it.

Now, nearly 200,000 Americans are dead.

It’s unconscionable. https://t.co/SLqqhmWy8E",6604,24386,66392
1303839351671980032,2020-09-09 23:35:00+00:00,You deserve a president who tells you the truth.,46764,50029,380179
1303826768525131776,2020-09-09 22:45:00+00:00,"If Donald Trump had acted just two weeks earlier, 54,000 lives could have been spared in March and April alone. 

Instead, he downplayed the threat and refused to take action — costing lives and sending our economy into a tailspin.

It’s an unjustifiable dereliction of duty.",9160,21189,90617
1303807139203493888,2020-09-09 21:27:00+00:00,"Roberto Clemente was an incredible baseball player. He was a barrier breaker and a humanitarian. As he rose to fame, he lifted the Black and Latino communities with him.

I may be a Phillies fan, but I’m always proud to honor the legacy of #21. https://t.co/ZWSfIBUD0p",998,3154,18277
1303789774851907584,2020-09-09 20:18:00+00:00,"I promise you that if I’m elected, I’ll always tell you the truth.

I’ll listen to the experts and do everything I can to contain this virus.

And I’ll always put your health and safety first — no matter the political cost.",17669,23857,137158
1303756807895220226,2020-09-09 18:07:00+00:00,"Donald Trump knew.

He lied to us for months.

And while a deadly disease ripped through our nation, he failed to do his job — on purpose.

It was a life or death betrayal of the American people. https://t.co/WDmVUvmmJk",8094,36531,129066
1303750335345733632,2020-09-09 17:41:17+00:00,"I’m in Warren, Michigan, to discuss how a Biden-Harris administration will ensure the future is made in America — by America’s workers. Tune in now: https://t.co/OzJ3Vnc8kd",2927,3018,12648
1303729880211759104,2020-09-09 16:20:00+00:00,"The right to vote is the most sacred American right there is — exercise it. 

Make your voice heard this November. https://t.co/Hy8C4n0lUk",2710,5409,21686
1303699681420087296,2020-09-09 14:20:00+00:00,"President Obama and I rescued the auto industry and helped Michigan's economy come roaring back.

Donald Trump squandered it — and hardworking Michiganders are paying the price every day. https://t.co/kXjyPbsj8s",3297,9554,30832
1303495445717512192,2020-09-09 00:48:26+00:00,"Given his track record, no one can take Trump’s word alone on a COVID-19 vaccine. But with satisfactory answers to these questions, every American can have confidence in a safe and effective COVID-19 vaccine. https://t.co/074K1HD9wf",1070,2673,11696
1303495444018929665,2020-09-09 00:48:26+00:00,"3: What is the plan to allocate and distribute vaccines to Americans cost-free, safely, equitably, and without politics?
 
President Trump should release a detailed distribution plan to ensure every American — not just the wealthy and well-connected — receives the vaccine.",1191,2397,12039
1303495442924212224,2020-09-09 00:48:26+00:00,"2: Who will validate that the Administration’s decision to greenlight a COVID-19 vaccine is driven by science and not political motivation?
 
We must hear uncensored statements on efficacy and safety from @FDACBER, the @US_FDA vaccine advisory committee, and Dr. Fauci.",484,1779,8559
1303495441875640321,2020-09-09 00:48:25+00:00,"1: What criteria will be used to ensure a vaccine meets the scientific standard of safety and efficacy?

The FDA must clarify what criteria it will use, and President Trump must commit to respecting the independent judgment of the non-political professional staff at the FDA.",451,2394,12024
1303495440701313025,2020-09-09 00:48:25+00:00,"A safe and effective COVID-19 vaccine could save countless lives. We need one as soon as possible.

But while I see a vaccine as a product of science, President Trump sees it as a political tool.

Politics should play no role in this. The Administration must answer the following:",2324,9761,46534
1303487030052007936,2020-09-09 00:15:00+00:00,Donald Trump is incapable of providing the leadership this moment requires.,22525,27589,202057
1303460102649843717,2020-09-08 22:28:00+00:00,"Every single American worker deserves the chance to join a union. As president, I’ll strengthen our labor unions and ensure workers can bargain for the pay, benefits, and workplace protections they deserve. https://t.co/Yqd8D5SzbQ",1344,3077,11804
1303435439978803202,2020-09-08 20:50:00+00:00,I can tell you few people know me as well as @BarackObama and @KamalaHarris do. https://t.co/LwkVSCglGS,3536,7483,40013
1303423093176774657,2020-09-08 20:00:56+00:00,"Just months ago, Donald Trump was planning to allow oil and gas drilling off the coast of Florida.
 
Now, with 56 days until the election, he conveniently says that he changed his mind. Unbelievable.
 
You don't have to guess where I stand: I oppose new offshore drilling. https://t.co/oxfQNIymBh",2035,7965,33088
1303413042470776832,2020-09-08 19:21:00+00:00,"On this feast day of Cuba’s patron saint la Virgen de la Caridad del Cobre, Jill and I pray that the love and compassion “Cachita” inspires will fill the hearts of Cubans and believers around the world. https://t.co/Vn1FoFV4Uo",1770,4002,15445
1303392660699451392,2020-09-08 18:00:00+00:00,"Unlike Donald Trump, I'll listen to the experts and heed their advice — especially when it comes to matters of health and safety.

You should expect nothing less from your president. https://t.co/RwF1BQtJAh",1696,5443,20696
1303370008832155648,2020-09-08 16:30:00+00:00,"This economy may be working great for Donald Trump and his wealthy friends — but it's not working for the rest of America.

It's time we change that.",13078,22305,127285
1303334776959651840,2020-09-08 14:10:00+00:00,"At our best, America has always been generous, kind, and optimistic. We treat each other with dignity, give hate no safe harbor, and leave no one behind.

I believe we can be that nation once again.",5434,15416,82210
1303123383840890880,2020-09-08 00:10:00+00:00,"Mr. President — If you’re so good at making deals, then why does your trade deal cost American workers so much pain while letting China off the hook for its biggest trade abuses? https://t.co/mL8a67CTAw",4607,16218,52908
1303098219337981954,2020-09-07 22:30:00+00:00,"As president, I’ll make record investments in American industry and create millions of good-paying, union jobs.

We’re going to make sure the future is made in America — and built by union workers. https://t.co/rt5RD9Fdi0",2552,4192,16382
1303079343766331393,2020-09-07 21:15:00+00:00,"Wall Street didn't build this country — the middle class did. And unions built the middle class.

Donald Trump doesn't understand that. We need a president who does.",6894,18909,99181
1303056694360944640,2020-09-07 19:45:00+00:00,"It's not enough to just thank our essential workers — we need to pay them. As president, I’ll:

- Raise the minimum wage to $15
- End the tipped minimum wage
- End the sub-minimum wage for people with disabilities
- Ensure everyone has strong benefits",9069,26465,152577
